	acao	pessoa1	pessoa2	parcela	objeto	tipo_preco	rodada	jogo	saldo_AgCD1	saldo_AgCD2	saldo_AgCD3	saldo_AgAT1	saldo_AgAT2	saldo_AgAT3	saldo_EmpAgro	saldo_EmpFert	saldo_EmpMaq	saldo_EmpSem	saldo_FiscalAT	saldo_FiscalCD	saldo_PrefeitoAT	saldo_PrefeitoCD	poluicao_mundial	selo	prox_taxa	val_taxa	tratamento	etapa_1	etapa_2	sentimento
216	venda	EmpSem|FiscalAT	AgCD3|VereadorCD	2.0	Soja	normal	3	5	1231.0	2143.0	1747.5999999999995	190.0	393.79999999999995	667.3999999999999	-714.7499999999999	1261.0	930.0	1209.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	194.33531079687504							"tristeza
"
217	venda	EmpFert	AgCD3|VereadorCD	2.0	Super premium	normal	3	5	1231.0	2143.0	1827.5999999999995	190.0	393.79999999999995	667.3999999999999	-714.7499999999999	1291.0	930.0	1209.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	197.04531079687501							"alegria
"
218	venda	EmpMaq|PrefeitoAT	AgCD3|VereadorCD	2.0	Maquinas 3	alto	3	5	1231.0	2143.0	1922.5999999999995	190.0	393.79999999999995	667.3999999999999	-714.7499999999999	1291.0	965.0	1209.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	199.755310796875							"tristeza
"
219	venda	EmpSem|FiscalAT	AgCD3|VereadorCD	3.0	Soja	normal	3	5	1231.0	2143.0	1902.5999999999995	190.0	393.79999999999995	667.3999999999999	-714.7499999999999	1291.0	965.0	1239.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	200.08531079687498							"tristeza
"
220	venda	EmpFert	AgCD3|VereadorCD	3.0	Super premium	normal	3	5	1231.0	2143.0	1982.5999999999995	190.0	393.79999999999995	667.3999999999999	-714.7499999999999	1321.0	965.0	1239.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	202.79531079687496							"alegria
"
221	venda	EmpMaq|PrefeitoAT	AgCD3|VereadorCD	3.0	Maquinas 3	alto	3	5	1231.0	2143.0	2077.5999999999995	190.0	393.79999999999995	667.3999999999999	-714.7499999999999	1321.0	1000.0	1239.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	205.50531079687494							"tristeza
"
222	venda	EmpSem|FiscalAT	AgCD3|VereadorCD	4.0	Soja	normal	3	5	1231.0	2143.0	2057.5999999999995	190.0	393.79999999999995	667.3999999999999	-714.7499999999999	1321.0	1000.0	1269.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	205.83531079687495							"tristeza
"
223	venda	EmpFert	AgCD3|VereadorCD	4.0	Super premium	normal	3	5	1231.0	2143.0	2137.5999999999995	190.0	393.79999999999995	667.3999999999999	-714.7499999999999	1351.0	1000.0	1269.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	208.54531079687493							"alegria
"
224	venda	EmpMaq|PrefeitoAT	AgCD3|VereadorCD	4.0	Maquinas 3	alto	3	5	1231.0	2143.0	2232.5999999999995	190.0	393.79999999999995	667.3999999999999	-714.7499999999999	1351.0	1035.0	1269.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	211.2553107968749							"tristeza
"
225	venda	EmpSem|FiscalAT	AgCD3|VereadorCD	5.0	Soja	normal	3	5	1231.0	2143.0	2212.5999999999995	190.0	393.79999999999995	667.3999999999999	-714.7499999999999	1351.0	1035.0	1299.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	211.5853107968749							"tristeza
"
226	venda	EmpFert	AgCD3|VereadorCD	5.0	Super premium	normal	3	5	1231.0	2143.0	2292.5999999999995	190.0	393.79999999999995	667.3999999999999	-714.7499999999999	1381.0	1035.0	1299.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	214.2953107968749							"alegria
"
227	venda	EmpMaq|PrefeitoAT	AgCD3|VereadorCD	5.0	Maquinas 3	alto	3	5	1231.0	2143.0	2387.5999999999995	190.0	393.79999999999995	667.3999999999999	-714.7499999999999	1381.0	1070.0	1299.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	217.00531079687488							"tristeza
"
228	venda	EmpSem|FiscalAT	AgCD3|VereadorCD	6.0	Soja	normal	3	5	1231.0	2143.0	2367.5999999999995	190.0	393.79999999999995	667.3999999999999	-714.7499999999999	1381.0	1070.0	1329.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	217.33531079687486							"tristeza
"
229	venda	EmpFert	AgCD3|VereadorCD	6.0	Super premium	baixo	3	5	1231.0	2143.0	2452.5999999999995	190.0	393.79999999999995	667.3999999999999	-714.7499999999999	1406.0	1070.0	1329.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	220.04531079687487							"alegria
"
230	venda	EmpMaq|PrefeitoAT	AgCD3|VereadorCD	6.0	Maquinas 3	alto	3	5	1231.0	2143.0	2547.5999999999995	190.0	393.79999999999995	667.3999999999999	-714.7499999999999	1406.0	1105.0	1329.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	222.75531079687485							"tristeza
"
231	venda	EmpSem|FiscalAT	AgAT3	1.0	Arroz	baixo	3	5	1231.0	2143.0	2547.5999999999995	190.0	393.79999999999995	662.3999999999999	-714.7499999999999	1406.0	1105.0	1344.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	222.97531079687488							"alegria
"
232	venda	EmpFert	AgAT3	1.0	Premium	baixo	3	5	1231.0	2143.0	2547.5999999999995	190.0	393.79999999999995	707.3999999999999	-714.7499999999999	1421.0	1105.0	1344.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	223.9953107968749							"alegria
"
233	venda	EmpSem|FiscalAT	AgAT3	2.0	Arroz	baixo	3	5	1231.0	2143.0	2547.5999999999995	190.0	393.79999999999995	702.3999999999999	-714.7499999999999	1421.0	1105.0	1359.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	224.21531079687492							"alegria
"
234	venda	EmpFert	AgAT3	2.0	Premium	baixo	3	5	1231.0	2143.0	2547.5999999999995	190.0	393.79999999999995	747.3999999999999	-714.7499999999999	1436.0	1105.0	1359.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	225.23531079687493							"alegria
"
235	venda	EmpSem|FiscalAT	AgAT3	3.0	Arroz	baixo	3	5	1231.0	2143.0	2547.5999999999995	190.0	393.79999999999995	742.3999999999999	-714.7499999999999	1436.0	1105.0	1374.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	225.45531079687495							"alegria
"
236	venda	EmpFert	AgAT3	3.0	Premium	baixo	3	5	1231.0	2143.0	2547.5999999999995	190.0	393.79999999999995	787.3999999999999	-714.7499999999999	1451.0	1105.0	1374.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	226.47531079687496							"alegria
"
237	venda	EmpSem|FiscalAT	AgAT3	4.0	Arroz	normal	3	5	1231.0	2143.0	2547.5999999999995	190.0	393.79999999999995	777.3999999999999	-714.7499999999999	1451.0	1105.0	1394.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	226.695310796875							"alegria
"
238	venda	EmpFert	AgAT3	4.0	Premium	baixo	3	5	1231.0	2143.0	2547.5999999999995	190.0	393.79999999999995	822.3999999999999	-714.7499999999999	1466.0	1105.0	1394.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	227.715310796875							"alegria
"
239	venda	EmpSem|FiscalAT	AgAT3	5.0	Arroz	normal	3	5	1231.0	2143.0	2547.5999999999995	190.0	393.79999999999995	812.3999999999999	-714.7499999999999	1466.0	1105.0	1414.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	227.93531079687503							"alegria
"
240	venda	EmpFert	AgAT3	5.0	Premium	baixo	3	5	1231.0	2143.0	2547.5999999999995	190.0	393.79999999999995	857.3999999999999	-714.7499999999999	1481.0	1105.0	1414.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	228.95531079687507							"alegria
"
241	venda	EmpSem|FiscalAT	AgAT3	6.0	Arroz	normal	3	5	1231.0	2143.0	2547.5999999999995	190.0	393.79999999999995	847.3999999999999	-714.7499999999999	1481.0	1105.0	1434.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	229.17531079687507							"alegria
"
242	venda	EmpFert	AgAT3	6.0	Premium	baixo	3	5	1231.0	2143.0	2547.5999999999995	190.0	393.79999999999995	892.3999999999999	-714.7499999999999	1496.0	1105.0	1434.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	230.1953107968751							"alegria
"
243	venda	EmpSem|FiscalAT	AgAT1	1.0	Hortalica	alto	3	5	1231.0	2143.0	2547.5999999999995	185.0	393.79999999999995	892.3999999999999	-714.7499999999999	1496.0	1105.0	1449.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	230.30531079687512							"alegria
"
244	venda	EmpFert	AgAT1	1.0	Premium	baixo	3	5	1231.0	2143.0	2547.5999999999995	230.0	393.79999999999995	892.3999999999999	-714.7499999999999	1511.0	1105.0	1449.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	230.8253107968751							"alegria
"
245	venda	EmpSem|FiscalAT	AgAT1	2.0	Hortalica	alto	3	5	1231.0	2143.0	2547.5999999999995	225.0	393.79999999999995	892.3999999999999	-714.7499999999999	1511.0	1105.0	1464.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	230.93531079687511							"alegria
"
246	venda	EmpFert	AgAT1	2.0	Super premium	normal	3	5	1231.0	2143.0	2547.5999999999995	295.0	393.79999999999995	892.3999999999999	-714.7499999999999	1541.0	1105.0	1464.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	231.8453107968751							"alegria
"
247	venda	EmpSem|FiscalAT	AgAT1	3.0	Hortalica	alto	3	5	1231.0	2143.0	2547.5999999999995	290.0	393.79999999999995	892.3999999999999	-714.7499999999999	1541.0	1105.0	1479.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	231.95531079687512							"alegria
"
248	venda	EmpFert	AgAT1	3.0	Super premium	normal	3	5	1231.0	2143.0	2547.5999999999995	360.0	393.79999999999995	892.3999999999999	-714.7499999999999	1571.0	1105.0	1479.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	232.86531079687512							"alegria
"
249	venda	EmpSem|FiscalAT	AgAT1	4.0	Soja	normal	3	5	1231.0	2143.0	2547.5999999999995	340.0	393.79999999999995	892.3999999999999	-714.7499999999999	1571.0	1105.0	1509.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	233.19531079687513							"alegria
"
250	venda	EmpFert	AgAT1	4.0	Super premium	normal	3	5	1231.0	2143.0	2547.5999999999995	420.0	393.79999999999995	892.3999999999999	-714.7499999999999	1601.0	1105.0	1509.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	235.9053107968751							"alegria
"
251	venda	EmpSem|FiscalAT	AgAT1	5.0	Soja	normal	3	5	1231.0	2143.0	2547.5999999999995	400.0	393.79999999999995	892.3999999999999	-714.7499999999999	1601.0	1105.0	1539.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	236.2353107968751							"alegria
"
252	venda	EmpFert	AgAT1	5.0	Super premium	normal	3	5	1231.0	2143.0	2547.5999999999995	480.0	393.79999999999995	892.3999999999999	-714.7499999999999	1631.0	1105.0	1539.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	238.94531079687508							"alegria
"
253	venda	EmpSem|FiscalAT	AgAT1	6.0	Soja	normal	3	5	1231.0	2143.0	2547.5999999999995	460.0	393.79999999999995	892.3999999999999	-714.7499999999999	1631.0	1105.0	1569.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	239.27531079687506							"alegria
"
254	venda	EmpFert	AgAT1	6.0	Super premium	normal	3	5	1231.0	2143.0	2547.5999999999995	540.0	393.79999999999995	892.3999999999999	-714.7499999999999	1661.0	1105.0	1569.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	241.98531079687507							"alegria
"
255	venda	EmpSem|FiscalAT	AgCD1|FiscalCD	1.0	Soja	baixo	3	5	1216.0	2143.0	2547.5999999999995	540.0	393.79999999999995	892.3999999999999	-714.7499999999999	1661.0	1105.0	1594.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	242.31531079687505							"alegria
"
256	venda	EmpFert	AgCD1|FiscalCD	1.0	Super premium	normal	3	5	1296.0	2143.0	2547.5999999999995	540.0	393.79999999999995	892.3999999999999	-714.7499999999999	1691.0	1105.0	1594.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	245.02531079687503							"alegria
"
257	venda	EmpMaq|PrefeitoAT	AgCD1|FiscalCD	1.0	Maquinas 1	baixo	3	5	1401.0	2143.0	2547.5999999999995	540.0	393.79999999999995	892.3999999999999	-714.7499999999999	1691.0	1130.0	1594.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	247.73531079687504							"nojo
"
258	venda	EmpSem|FiscalAT	AgCD1|FiscalCD	2.0	Soja	normal	3	5	1381.0	2143.0	2547.5999999999995	540.0	393.79999999999995	892.3999999999999	-714.7499999999999	1691.0	1130.0	1624.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	248.06531079687502							"alegria
"
259	venda	EmpFert	AgCD1|FiscalCD	2.0	Super premium	normal	3	5	1461.0	2143.0	2547.5999999999995	540.0	393.79999999999995	892.3999999999999	-714.7499999999999	1721.0	1130.0	1624.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	250.775310796875							"alegria
"
260	venda	EmpMaq|PrefeitoAT	AgCD1|FiscalCD	2.0	Maquinas 1	baixo	3	5	1566.0	2143.0	2547.5999999999995	540.0	393.79999999999995	892.3999999999999	-714.7499999999999	1721.0	1155.0	1624.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	253.48531079687498							"nojo
"
261	venda	EmpSem|FiscalAT	AgCD1|FiscalCD	3.0	Soja	normal	3	5	1546.0	2143.0	2547.5999999999995	540.0	393.79999999999995	892.3999999999999	-714.7499999999999	1721.0	1155.0	1654.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	253.815310796875							"alegria
"
262	venda	EmpFert	AgCD1|FiscalCD	3.0	Super premium	normal	3	5	1626.0	2143.0	2547.5999999999995	540.0	393.79999999999995	892.3999999999999	-714.7499999999999	1751.0	1155.0	1654.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	256.525310796875							"alegria
"
263	venda	EmpMaq|PrefeitoAT	AgCD1|FiscalCD	3.0	Maquinas 2	alto	3	5	1721.0	2143.0	2547.5999999999995	540.0	393.79999999999995	892.3999999999999	-714.7499999999999	1751.0	1190.0	1654.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	259.23531079687496							"nojo
"
264	venda	EmpSem|FiscalAT	AgCD1|FiscalCD	4.0	Soja	normal	3	5	1701.0	2143.0	2547.5999999999995	540.0	393.79999999999995	892.3999999999999	-714.7499999999999	1751.0	1190.0	1684.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	259.56531079687494							"alegria
"
265	venda	EmpFert	AgCD1|FiscalCD	4.0	Super premium	normal	3	5	1781.0	2143.0	2547.5999999999995	540.0	393.79999999999995	892.3999999999999	-714.7499999999999	1781.0	1190.0	1684.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	262.2753107968749							"alegria
"
266	venda	EmpMaq|PrefeitoAT	AgCD1|FiscalCD	4.0	Maquinas 2	alto	3	5	1876.0	2143.0	2547.5999999999995	540.0	393.79999999999995	892.3999999999999	-714.7499999999999	1781.0	1225.0	1684.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	264.98531079687496							"nojo
"
267	venda	EmpSem|FiscalAT	AgCD1|FiscalCD	5.0	Soja	normal	3	5	1856.0	2143.0	2547.5999999999995	540.0	393.79999999999995	892.3999999999999	-714.7499999999999	1781.0	1225.0	1714.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	265.31531079687494							"alegria
"
268	venda	EmpFert	AgCD1|FiscalCD	5.0	Super premium	baixo	3	5	1941.0	2143.0	2547.5999999999995	540.0	393.79999999999995	892.3999999999999	-714.7499999999999	1806.0	1225.0	1714.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	268.025310796875							"alegria
"
269	venda	EmpMaq|PrefeitoAT	AgCD1|FiscalCD	5.0	Maquinas 3	alto	3	5	2036.0	2143.0	2547.5999999999995	540.0	393.79999999999995	892.3999999999999	-714.7499999999999	1806.0	1260.0	1714.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	270.73531079687496							"nojo
"
270	venda	EmpSem|FiscalAT	AgCD1|FiscalCD	6.0	Soja	normal	3	5	2016.0	2143.0	2547.5999999999995	540.0	393.79999999999995	892.3999999999999	-714.7499999999999	1806.0	1260.0	1744.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	271.06531079687494							"alegria
"
271	venda	EmpFert	AgCD1|FiscalCD	6.0	Super premium	baixo	3	5	2101.0	2143.0	2547.5999999999995	540.0	393.79999999999995	892.3999999999999	-714.7499999999999	1831.0	1260.0	1744.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	273.7753107968749							"alegria
"
272	venda	EmpMaq|PrefeitoAT	AgCD1|FiscalCD	6.0	Maquinas 3	alto	3	5	2196.0	2143.0	2547.5999999999995	540.0	393.79999999999995	892.3999999999999	-714.7499999999999	1831.0	1295.0	1744.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	276.4853107968749							"nojo
"
273	venda	EmpSem|FiscalAT	AgAT2|VereadorAT	1.0	Arroz	normal	3	5	2196.0	2143.0	2547.5999999999995	540.0	383.79999999999995	892.3999999999999	-714.7499999999999	1831.0	1295.0	1764.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	276.7053107968749							"alegria
"
274	venda	EmpFert	AgAT2|VereadorAT	1.0	Super premium	normal	3	5	2196.0	2143.0	2547.5999999999995	540.0	453.79999999999995	892.3999999999999	-714.7499999999999	1861.0	1295.0	1764.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	278.5153107968749							"alegria
"
275	venda	EmpMaq|PrefeitoAT	AgAT2|VereadorAT	1.0	Maquinas 1	baixo	3	5	2196.0	2143.0	2547.5999999999995	540.0	528.8	892.3999999999999	-714.7499999999999	1861.0	1320.0	1764.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	280.32531079687493							"alegria
"
276	venda	EmpSem|FiscalAT	AgAT2|VereadorAT	2.0	Arroz	normal	3	5	2196.0	2143.0	2547.5999999999995	540.0	518.8	892.3999999999999	-714.7499999999999	1861.0	1320.0	1784.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	280.54531079687496							"alegria
"
277	venda	EmpFert	AgAT2|VereadorAT	2.0	Super premium	normal	3	5	2196.0	2143.0	2547.5999999999995	540.0	588.8	892.3999999999999	-714.7499999999999	1891.0	1320.0	1784.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	282.35531079687496							"alegria
"
278	venda	EmpMaq|PrefeitoAT	AgAT2|VereadorAT	2.0	Maquinas 1	baixo	3	5	2196.0	2143.0	2547.5999999999995	540.0	663.8	892.3999999999999	-714.7499999999999	1891.0	1345.0	1784.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	284.16531079687496							"alegria
"
279	venda	EmpSem|FiscalAT	AgAT2|VereadorAT	3.0	Arroz	normal	3	5	2196.0	2143.0	2547.5999999999995	540.0	653.8	892.3999999999999	-714.7499999999999	1891.0	1345.0	1804.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	284.385310796875							"alegria
"
280	venda	EmpFert	AgAT2|VereadorAT	3.0	Super premium	normal	3	5	2196.0	2143.0	2547.5999999999995	540.0	723.8	892.3999999999999	-714.7499999999999	1921.0	1345.0	1804.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	286.195310796875							"alegria
"
281	venda	EmpMaq|PrefeitoAT	AgAT2|VereadorAT	3.0	Maquinas 1	baixo	3	5	2196.0	2143.0	2547.5999999999995	540.0	798.8	892.3999999999999	-714.7499999999999	1921.0	1370.0	1804.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	288.005310796875							"alegria
"
282	venda	EmpSem|FiscalAT	AgAT2|VereadorAT	4.0	Arroz	baixo	3	5	2196.0	2143.0	2547.5999999999995	540.0	793.8	892.3999999999999	-714.7499999999999	1921.0	1370.0	1819.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	288.225310796875							"alegria
"
283	venda	EmpFert	AgAT2|VereadorAT	4.0	Super premium	normal	3	5	2196.0	2143.0	2547.5999999999995	540.0	863.8	892.3999999999999	-714.7499999999999	1951.0	1370.0	1819.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	290.035310796875							"alegria
"
284	venda	EmpAgro	AgAT2|VereadorAT	4.0	Comum	baixo	3	5	2196.0	2143.0	2547.5999999999995	540.0	888.8	892.3999999999999	-709.7499999999999	1951.0	1370.0	1819.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	290.46531079687503							"nojo
"
285	venda	EmpSem|FiscalAT	AgAT2|VereadorAT	5.0	Arroz	baixo	3	5	2196.0	2143.0	2547.5999999999995	540.0	883.8	892.3999999999999	-709.7499999999999	1951.0	1370.0	1834.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	290.685310796875							"alegria
"
286	venda	EmpFert	AgAT2|VereadorAT	5.0	Super premium	normal	3	5	2196.0	2143.0	2547.5999999999995	540.0	953.8	892.3999999999999	-709.7499999999999	1981.0	1370.0	1834.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	292.495310796875							"alegria
"
287	venda	EmpAgro	AgAT2|VereadorAT	5.0	Comum	baixo	3	5	2196.0	2143.0	2547.5999999999995	540.0	978.8	892.3999999999999	-704.7499999999999	1981.0	1370.0	1834.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	292.925310796875							"nojo
"
288	venda	EmpSem|FiscalAT	AgAT2|VereadorAT	6.0	Arroz	baixo	3	5	2196.0	2143.0	2547.5999999999995	540.0	973.8	892.3999999999999	-704.7499999999999	1981.0	1370.0	1849.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	293.14531079687504							"alegria
"
289	venda	EmpFert	AgAT2|VereadorAT	6.0	Super premium	normal	3	5	2196.0	2143.0	2547.5999999999995	540.0	1043.8	892.3999999999999	-704.7499999999999	2011.0	1370.0	1849.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	294.95531079687504							"alegria
"
290	venda	EmpAgro	AgAT2|VereadorAT	6.0	Comum	baixo	3	5	2196.0	2143.0	2547.5999999999995	540.0	1068.8	892.3999999999999	-699.7499999999999	2011.0	1370.0	1849.75	0.0	0.0	-1357.9800625000007	-1982.4759353125	295.38531079687505							"nojo
"
8	tratamento	AgCD2|PrefeitoCD					3	5	2196.0	2143.0	2547.5999999999995	540.0	1068.8	892.3999999999999	-699.7499999999999	2011.0	1370.0	1849.75	0.0	0.0	-1357.9800625000007	-4657.861246109375	251.07751417734377				Esgoto			
20	imposto	EmpMaq|PrefeitoAT	EmpSem|FiscalAT				3	5	2196.0	2143.0	2547.5999999999995	540.0	1068.8	892.3999999999999	-699.7499999999999	2011.0	1370.0	1020.25	0.0	0.0	-528.4800625000007	-4657.861246109375	251.07751417734377							
21	imposto	AgCD2|PrefeitoCD	EmpFert				3	5	2196.0	2143.0	2547.5999999999995	540.0	1068.8	892.3999999999999	-699.7499999999999	2006.0	1370.0	1020.25	0.0	0.0	-528.4800625000007	-4652.861246109375	251.07751417734377							
22	imposto	EmpMaq|PrefeitoAT	EmpMaq|PrefeitoAT				3	5	2196.0	2143.0	2547.5999999999995	540.0	1068.8	892.3999999999999	-699.7499999999999	2006.0	1365.0	1020.25	0.0	0.0	-523.4800625000007	-4652.861246109375	251.07751417734377							
23	imposto	AgCD2|PrefeitoCD	EmpAgro				3	5	2196.0	2143.0	2547.5999999999995	540.0	1068.8	892.3999999999999	-2266.0	2006.0	1365.0	1020.25	0.0	0.0	-523.4800625000007	-3086.6112461093753	251.07751417734377							
24	imposto	EmpMaq|PrefeitoAT	AgAT1				3	5	2196.0	2143.0	2547.5999999999995	-78.0	1068.8	892.3999999999999	-2266.0	2006.0	1365.0	1020.25	0.0	0.0	94.51993749999929	-3086.6112461093753	251.07751417734377							
25	imposto	AgCD2|PrefeitoCD	AgCD1|FiscalCD				3	5	1251.0	2143.0	2547.5999999999995	-78.0	1068.8	892.3999999999999	-2266.0	2006.0	1365.0	1020.25	0.0	0.0	94.51993749999929	-2141.6112461093753	251.07751417734377							
26	imposto	EmpMaq|PrefeitoAT	AgAT2|VereadorAT				3	5	1251.0	2143.0	2547.5999999999995	-78.0	177.79999999999995	892.3999999999999	-2266.0	2006.0	1365.0	1020.25	0.0	0.0	985.5199374999993	-2141.6112461093753	251.07751417734377							
27	imposto	AgCD2|PrefeitoCD	AgCD2|PrefeitoCD				3	5	1251.0	1198.0	2547.5999999999995	-78.0	177.79999999999995	892.3999999999999	-2266.0	2006.0	1365.0	1020.25	0.0	0.0	985.5199374999993	-1196.6112461093753	251.07751417734377							
28	imposto	EmpMaq|PrefeitoAT	AgAT3				3	5	1251.0	1198.0	2547.5999999999995	-78.0	177.79999999999995	568.3999999999999	-2266.0	2006.0	1365.0	1020.25	0.0	0.0	1309.5199374999993	-1196.6112461093753	251.07751417734377							
29	imposto	AgCD2|PrefeitoCD	AgCD3|VereadorCD				3	5	1251.0	1198.0	1350.5999999999995	-78.0	177.79999999999995	568.3999999999999	-2266.0	2006.0	1365.0	1020.25	0.0	0.0	1309.5199374999993	0.3887538906246846	251.07751417734377							
20	selo	AgCD1|FiscalCD	AgCD1|FiscalCD				3	5	1298.25	1198.0	1350.5999999999995	-78.0	177.79999999999995	568.3999999999999	-2266.0	2006.0	1365.0	1020.25	0.0	0.0	1309.5199374999993	-46.861246109375315	251.07751417734377	1.0						
21	selo	AgCD1|FiscalCD	AgCD1|FiscalCD				3	5	1345.5	1198.0	1350.5999999999995	-78.0	177.79999999999995	568.3999999999999	-2266.0	2006.0	1365.0	1020.25	0.0	0.0	1309.5199374999993	-94.11124610937532	251.07751417734377	2.0						
22	selo	AgCD1|FiscalCD	AgCD1|FiscalCD				3	5	1392.75	1198.0	1350.5999999999995	-78.0	177.79999999999995	568.3999999999999	-2266.0	2006.0	1365.0	1020.25	0.0	0.0	1309.5199374999993	-141.36124610937532	251.07751417734377	3.0						
23	selo	AgCD1|FiscalCD	AgCD1|FiscalCD				3	5	1440.0	1198.0	1350.5999999999995	-78.0	177.79999999999995	568.3999999999999	-2266.0	2006.0	1365.0	1020.25	0.0	0.0	1309.5199374999993	-188.61124610937532	251.07751417734377	4.0						
24	selo	AgCD1|FiscalCD	AgCD1|FiscalCD				3	5	1487.25	1198.0	1350.5999999999995	-78.0	177.79999999999995	568.3999999999999	-2266.0	2006.0	1365.0	1020.25	0.0	0.0	1309.5199374999993	-235.86124610937532	251.07751417734377	5.0						
25	selo	AgCD1|FiscalCD	AgCD1|FiscalCD				3	5	1534.5	1198.0	1350.5999999999995	-78.0	177.79999999999995	568.3999999999999	-2266.0	2006.0	1365.0	1020.25	0.0	0.0	1309.5199374999993	-283.1112461093753	251.07751417734377	6.0						
26	selo	AgCD1|FiscalCD	AgCD3|VereadorCD				3	5	1534.5	1198.0	1410.4499999999994	-78.0	177.79999999999995	568.3999999999999	-2266.0	2006.0	1365.0	1020.25	0.0	0.0	1309.5199374999993	-342.96124610937534	251.07751417734377	1.0						
27	selo	AgCD1|FiscalCD	AgCD3|VereadorCD				3	5	1534.5	1198.0	1470.2999999999993	-78.0	177.79999999999995	568.3999999999999	-2266.0	2006.0	1365.0	1020.25	0.0	0.0	1309.5199374999993	-402.81124610937536	251.07751417734377	2.0						
28	selo	AgCD1|FiscalCD	AgCD3|VereadorCD				3	5	1534.5	1198.0	1530.1499999999992	-78.0	177.79999999999995	568.3999999999999	-2266.0	2006.0	1365.0	1020.25	0.0	0.0	1309.5199374999993	-462.6612461093754	251.07751417734377	3.0						
