rodada 1;;;;;
venda/aluguel;EmpFer;AT1;4;Super premium;alto
venda/aluguel;EmpSem;AT1;5;Soja;baixo
venda/aluguel;EmpFer;AT1;5;Super premium;alto
venda/aluguel;EmpSem;AT1;6;Soja;baixo
venda/aluguel;EmpFer;AT1;6;Super premium;alto
pedido para fiscal;AT1;fiscal EmpSem;pedir Selo Verde.;;
pedido para fiscal;CD2;fiscal CD1;pedir Selo Verde.;;
imposto;prefeito EmpMaq;EmpSem;201.0;;
imposto;prefeito CD2;EmpFer;857.5;;
imposto;prefeito EmpMaq;EmpMaq;121.5;;
imposto;prefeito CD2;EmpAgr;10.5;;
imposto;prefeito EmpMaq;AT1;6.839.999.999.999.990;;
imposto;prefeito CD2;CD1;79.8;;
imposto;prefeito EmpMaq;AT2;615.6;;
imposto;prefeito CD2;CD2;378.0;;
imposto;prefeito EmpMaq;AT3;51.3;;
imposto;prefeito CD2;CD3;1197.0;;
multa;CD1;CD3;300.0;;
tirou selo;CD1;CD3;1;;
tirou selo;CD1;CD3;2;;
tirou selo;CD1;CD3;3;;
transferencia;EmpMaq (Prefeito);AT3;430.0;;
usa acao;prefeito EmpMaq;Agua;;;
usa acao;prefeito EmpMaq;Lixo;;;
usa acao;prefeito EmpMaq;Esgoto;;;
usa acao;prefeito CD2;Lixo;;;
EmpSem;0.72;2366.0;;;
EmpFer;0.8099999999999999;6376.25;;;
EmpMaq;0.44999999999999996;2463.75;;;
EmpAgr;0.21;642.5;;;
AT1;0.2;12.708.999.999.999.900;;;
CD1;0.1;-217.3;;;
AT2;0.8999999999999999;35.172.000.000.000.000;;;
CD2;0.15;1106.0;;;
AT3;0.3;-1.673.499.999.999.990;;;
CD3;1.5;7041.0;;;
fiscal EmpSem;0.0;;;;
fiscal CD1;0.0;;;;
prefeito EmpMaq;26.057.333.333.333.400;;;;
prefeito CD2;12.206.600.000.000.000;;;;
vereador AT2;0.0;;;;
vereador CD3;0.0;;;;
mundo;13.713.008.999.999.900;;;;
rodada 5;;;;;
